LAMPHERE PUBLIC SCHOOLS,Michigan,MI ,2621120,    ,7,7,Oakland County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,12th Grade,2426,165.22,14.68
LANCASTER 01,South Carolina,SC ,4502580,    ,22,22,Lancaster County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,12th Grade,14208,906.5,15.67
LANCASTER CENTRAL SCHOOL DISTRICT,New York,NY ,3616680,    ,7,7,Erie County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Kindergarten,12th Grade,5721,446.2,12.82
LANCASTER CITY,Ohio,OH ,3904420,    ,10,10,Fairfield County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,6474,322.24,20.09
LANCASTER CO PBLC SCHS,Virginia,VA ,5102160,    ,3,3,Lancaster County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,1079,82.85,13.02
LANCASTER COMMUNITY SCHOOL DISTRICT,Wisconsin,WI ,5507770,    ,3,3,Grant County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,980,78.1,12.55
LANCASTER COUNTY CTC,Pennsylvania,PA ,4280270,    ,3,3,Lancaster County,9-Specialized public school district,41-Rural: Fringe,9th Grade,12th Grade,0,48,0
LANCASTER ELEMENTARY,California,CA ,620880,    ,22,22,Los Angeles County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Kindergarten,8th Grade,14332,0,†
LANCASTER ISD,Texas,TX ,4826670,    ,11,11,Dallas County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,12th Grade,7474,439.72,17
LANCASTER PUBLIC SCHOOL DISTRICT,Minnesota,MN ,2717880,    ,2,2,Kittson County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,169,21.29,7.94
LANCASTER SD,Pennsylvania,PA ,4213140,    ,19,19,Lancaster County,1-Regular local school district that is NOT a component of a supervisory union,13-City: Small,Prekindergarten,12th Grade,10880,859.3,12.66
LANCASTER-LEBANON IU 13,Pennsylvania,PA ,4289230,    ,0,†,Lancaster County,4-Regional Education Service Agency (RESA),13-City: Small,Prekindergarten,12th Grade,0,298.13,0
LANDAFF SCHOOL DISTRICT,New Hampshire,NH ,3304170,35,1,1,Grafton County,2-Local school district that is a component of a supervisory union,43-Rural: Remote,Prekindergarten,3rd Grade,32,1.6,20
LANDER COUNTY SCHOOL DISTRICT,Nevada,NV ,3200240,    ,5,5,Lander County,1-Regular local school district that is NOT a component of a supervisory union,33-Town: Remote,Prekindergarten,12th Grade,1034,53,19.51
LANDMARK ACADEMY,Michigan,MI ,2600220,    ,1,1,St. Clair County,7-Independent Charter District,23-Suburb: Small,Prekindergarten,12th Grade,802,49,16.37
LANE,Oklahoma,OK ,4017040,    ,1,1,Atoka County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,8th Grade,284,20.14,14.1
LANE ESD,Oregon,OR ,4100032,    ,0,†,Lane County,4-Regional Education Service Agency (RESA),12-City: Mid-size,Prekindergarten,12th Grade,0,30.34,0
LANESBORO PUBLIC SCHOOL DISTRICT,Minnesota,MN ,2717910,    ,2,2,Fillmore County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,355,26.5,13.4
LANESVILLE COMMUNITY SCHOOL CORP,Indiana,IN ,1803720,    ,2,2,Harrison County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Kindergarten,12th Grade,740,40.91,18.09
LANETT CITY,Alabama,AL ,101980,    ,3,3,Chambers County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,953,54.9,17.36
LANEVILLE ISD,Texas,TX ,4826700,    ,1,1,Rusk County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,160,16.94,9.45
LANGDON AREA 23,North Dakota,ND ,3810810,    ,2,2,Cavalier County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,418,41.21,10.14
LANGFORD AREA 45-5,South Dakota,SD ,4640860,    ,4,4,Marshall County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,229,19.7,11.62
LANGSTON HUGHES CHARTER ACADEMY,LOUISIANA,LA ,2200206,    ,1,1,Orleans Parish,7-Independent Charter District,11-City: Large,Prekindergarten,8th Grade,810,33,24.55
LANGTREE CHARTER ACADEMY,North Carolina,NC ,3700331,    ,1,1,Iredell County,7-Independent Charter District,21-Suburb: Large,Kindergarten,12th Grade,1566,110,14.24
LANIER COUNTY,Georgia,GA ,1303240,    ,4,4,Lanier County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Prekindergarten,12th Grade,1710,116.7,14.65
LANSING,Kansas,KS ,2008340,    ,4,4,Leavenworth County,1-Regular local school district that is NOT a component of a supervisory union,31-Town: Fringe,Prekindergarten,12th Grade,2654,186,14.27
LANSING CENTRAL SCHOOL DISTRICT,New York,NY ,3616710,    ,3,3,Tompkins County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Kindergarten,12th Grade,1215,107.84,11.27
LANSING CHARTER ACADEMY,Michigan,MI ,2600959,    ,1,1,Ingham County,7-Independent Charter District,12-City: Mid-size,Kindergarten,8th Grade,454,28.53,15.91
LANSING PUBLIC SCHOOL DISTRICT,Michigan,MI ,2621150,    ,29,29,Ingham County,1-Regular local school district that is NOT a component of a supervisory union,12-City: Mid-size,Prekindergarten,12th Grade,10619,640.09,16.59
LANSING SD 158,Illinois,IL ,1722020,    ,5,5,Cook County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,8th Grade,2703,146,18.51
LANSINGBURGH CENTRAL SCHOOL DISTRICT,New York,NY ,3616740,    ,4,4,Rensselaer County,1-Regular local school district that is NOT a component of a supervisory union,13-City: Small,Prekindergarten,12th Grade,2278,213.99,10.65
LAONA SCHOOL DISTRICT,Wisconsin,WI ,5507830,    ,2,2,Forest County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,274,21.17,12.94
LAPEER COMMUNITY SCHOOLS,Michigan,MI ,2621180,    ,9,9,Lapeer County,1-Regular local school district that is NOT a component of a supervisory union,31-Town: Fringe,Prekindergarten,12th Grade,4901,231.16,21.2
LAPEER ISD,Michigan,MI ,2680660,    ,2,2,Lapeer County,4-Regional Education Service Agency (RESA),42-Rural: Distant,Prekindergarten,12th Grade,281,39.36,7.14
LAPORTE COMMUNITY SCHOOL CORP,Indiana,IN ,1805580,    ,11,11,LaPorte County,1-Regular local school district that is NOT a component of a supervisory union,13-City: Small,Prekindergarten,12th Grade,6497,412,15.77
LAPORTE PUBLIC SCHOOL DISTRICT,Minnesota,MN ,2717940,    ,3,3,Hubbard County,1-Regular local school district that is NOT a component of a supervisory union,43-Rural: Remote,Prekindergarten,12th Grade,347,28.79,12.05
LAPOYNOR ISD,Texas,TX ,4826220,    ,3,3,Henderson County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,469,38.48,12.19
LAPWAI DISTRICT,Idaho,ID ,1601830,    ,2,2,Nez Perce County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,519,36.76,14.12
LAQUEY R-V,Missouri,MO ,2917880,    ,3,3,Pulaski County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,638,60.23,10.59
LARAMIE COUNTY SCHOOL DISTRICT #1,Wyoming,WY ,5601980,    ,38,38,Laramie County,1-Regular local school district that is NOT a component of a supervisory union,13-City: Small,Prekindergarten,12th Grade,14421,1028.27,14.02
LARAMIE COUNTY SCHOOL DISTRICT #2,Wyoming,WY ,5604120,    ,6,6,Laramie County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Kindergarten,12th Grade,1059,96.63,10.96
LARAWAY CCSD 70C,Illinois,IL ,1722050,    ,1,1,Will County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Prekindergarten,8th Grade,435,44,9.89
LARCHMONT CHARTER DISTRICT,CALIFORNIA,CA ,601904,    ,1,1,Los Angeles County,7-Independent Charter District,21-Suburb: Large,Kindergarten,12th Grade,1551,0,†
LAREDO ISD,Texas,TX ,4826790,    ,30,30,Webb County,1-Regular local school district that is NOT a component of a supervisory union,11-City: Large,Prekindergarten,12th Grade,23706,1479.28,16.03
LAREDO R-VII,Missouri,MO ,2917910,    ,1,1,Grundy County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Kindergarten,8th Grade,42,6.8,6.18
LARIMER R-1 POUDRE,Colorado,CO ,800249,    ,0,†,Larimer County,4-Regional Education Service Agency (RESA),12-City: Mid-size,–,–,†,†,†
LARIMER R-2J THOMPSON,Colorado,CO ,800251,    ,0,†,Larimer County,4-Regional Education Service Agency (RESA),21-Suburb: Large,–,–,†,†,†
LARIMER R-3 PARK,Colorado,CO ,800267,    ,0,†,Larimer County,4-Regional Education Service Agency (RESA),32-Town: Distant,–,–,†,†,†
LARIMORE 44,North Dakota,ND ,3810860,    ,2,2,Grand Forks County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,401,32.74,12.25
LARKSPUR-CORTE MADERA,California,CA ,620910,    ,3,3,Marin County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Kindergarten,8th Grade,1533,0,†
LARUE COUNTY,Kentucky,KY ,2103180,    ,5,5,Larue County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Prekindergarten,12th Grade,2426,147.86,16.41
LAS AMERICAS ASPIRA ACADEMY,Delaware,DE ,1000050,    ,1,1,New Castle County,7-Independent Charter District,21-Suburb: Large,Kindergarten,8th Grade,946,65,14.55
LAS ANIMAS SCHOOL DISTRICT NO. RE-1,Colorado,CO ,805250,    ,6,6,Bent County,1-Regular local school district that is NOT a component of a supervisory union,12-City: Mid-size,Prekindergarten,12th Grade,2406,39.97,60.2
LAS CRUCES PUBLIC SCHOOLS,New Mexico,NM ,3501500,    ,40,40,DoÃ±a Ana County,1-Regular local school district that is NOT a component of a supervisory union,12-City: Mid-size,Prekindergarten,12th Grade,24517,1526.2,16.06
LAS LOMITAS ELEMENTARY,California,CA ,622380,    ,2,2,San Mateo County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Kindergarten,8th Grade,1208,0,†
LAS MONTANAS CHARTER,NEW MEXICO,NM ,3500168,    ,1,1,DoÃ±a Ana County,7-Independent Charter District,12-City: Mid-size,9th Grade,12th Grade,183,19,9.63
LAS VEGAS CITY PUBLIC SCHOOLS,New Mexico,NM ,3501530,    ,6,6,San Miguel County,1-Regular local school district that is NOT a component of a supervisory union,33-Town: Remote,Prekindergarten,12th Grade,1462,95.8,15.26
LAS VIRGENES UNIFIED,California,CA ,621000,    ,16,16,Los Angeles County,1-Regular local school district that is NOT a component of a supervisory union,21-Suburb: Large,Kindergarten,12th Grade,10886,0,†
LASALLE PARISH,Louisiana,LA ,2200960,    ,9,9,LaSalle Parish,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,2656,163.16,16.28
LASALLE PUTNAM ALLIANCE,Illinois,IL ,1700228,    ,1,1,LaSalle County,9-Specialized public school district,32-Town: Distant,2nd Grade,12th Grade,56,9,6.22
LASARA ISD,Texas,TX ,4826850,    ,2,2,Willacy County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,308,26.99,11.41
LASHON ACADEMY CITY DISTRICT,CALIFORNIA,CA ,602489,    ,1,1,Los Angeles County,7-Independent Charter District,11-City: Large,Kindergarten,6th Grade,27,0,†
LASHON ACADEMY DISTRICT,CALIFORNIA,CA ,601955,    ,1,1,Los Angeles County,7-Independent Charter District,11-City: Large,Kindergarten,8th Grade,546,0,†
LASSEN COUNTY OFFICE OF EDUCATION,California,CA ,691015,    ,3,3,Lassen County,1-Regular local school district that is NOT a component of a supervisory union,33-Town: Remote,Kindergarten,12th Grade,11,0,†
LASSEN ROP,California,CA ,600079,    ,1,1,Lassen County,9-Specialized public school district,33-Town: Remote,11th Grade,12th Grade,0,0,†
LASSEN UNION HIGH,California,CA ,621060,    ,2,2,Lassen County,1-Regular local school district that is NOT a component of a supervisory union,33-Town: Remote,9th Grade,12th Grade,765,0,†
LASSEN VIEW UNION ELEMENTARY,California,CA ,621090,    ,1,1,Tehama County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Kindergarten,8th Grade,383,0,†
LATEXO ISD,Texas,TX ,4826910,    ,2,2,Houston County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,453,36.52,12.4
LATHROP R-II,Missouri,MO ,2917970,    ,3,3,Clinton County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,963,72.68,13.25
LATIN AMERICAN MONTESSORI BILINGUAL PCS,District of Columbia,DC ,1100032,    ,1,1,District of Columbia,7-Independent Charter District,11-City: Large,Prekindergarten,5th Grade,476,47.25,10.07
LATINO COLLEGE PREPARATORY ACADEMY DISTRICT,CALIFORNIA,CA ,601932,    ,1,1,Santa Clara County,7-Independent Charter District,11-City: Large,9th Grade,12th Grade,433,0,†
LATITUDE 37.8 HIGH DISTRICT,CALIFORNIA,CA ,601514,    ,1,1,Alameda County,7-Independent Charter District,11-City: Large,9th Grade,12th Grade,103,0,†
LATON JOINT UNIFIED,California,CA ,621150,    ,3,3,Fresno County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Kindergarten,12th Grade,661,0,†
LATROBE,California,CA ,621180,    ,2,2,El Dorado County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Kindergarten,8th Grade,147,0,†
LATTA,Oklahoma,OK ,4017190,    ,3,3,Pontotoc County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Prekindergarten,12th Grade,911,54.72,16.65
LAUDERDALE CO SCHOOL DIST,Mississippi,MS ,2802430,    ,13,13,Lauderdale County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Kindergarten,12th Grade,6179,415.45,14.87
LAUDERDALE COUNTY,Tennessee,TN ,4702310,    ,7,7,Lauderdale County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,3896,269.3,14.47
LAUDERDALE COUNTY,Alabama,AL ,102010,    ,10,10,Lauderdale County,1-Regular local school district that is NOT a component of a supervisory union,42-Rural: Distant,Prekindergarten,12th Grade,8160,465.76,17.52
LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,New York,NY ,3601059,    ,1,1,Kings County,7-Independent Charter District,11-City: Large,6th Grade,8th Grade,303,31,9.77
LAURA JEFFREY ACADEMY CHARTER,Minnesota,MN ,2700292,    ,1,1,Ramsey County,7-Independent Charter District,11-City: Large,5th Grade,8th Grade,81,9.22,8.79
LAUREL COUNTY,Kentucky,KY ,2103210,    ,19,19,Laurel County,1-Regular local school district that is NOT a component of a supervisory union,33-Town: Remote,Prekindergarten,12th Grade,9388,537,17.48
LAUREL ELEM,Montana,MT ,3016200,    ,4,4,Yellowstone County,1-Regular local school district that is NOT a component of a supervisory union,31-Town: Fringe,Prekindergarten,8th Grade,1387,82.63,16.79
LAUREL H S,Montana,MT ,3016230,    ,1,1,Yellowstone County,1-Regular local school district that is NOT a component of a supervisory union,31-Town: Fringe,9th Grade,12th Grade,641,40.08,15.99
LAUREL HIGHLANDS SD,Pennsylvania,PA ,4213320,    ,6,6,Fayette County,1-Regular local school district that is NOT a component of a supervisory union,23-Suburb: Small,Kindergarten,12th Grade,2877,199,14.46
LAUREL OAKS BEHAVIORAL HEALTH CENTER,Alabama,AL ,100042,    ,1,1,Houston County,5-State agency providing elementary and/or secondary level instruction,13-City: Small,†,†,†,0,–
LAUREL REGIONAL,Virginia,VA ,5100024,    ,1,1,Lynchburg city,9-Specialized public school district,13-City: Small,Ungraded,Ungraded,0,†,–
LAUREL SCHOOL DISTRICT,Mississippi,MS ,2802460,    ,8,8,Jones County,1-Regular local school district that is NOT a component of a supervisory union,32-Town: Distant,Prekindergarten,12th Grade,3091,216.93,14.25
LAUREL SCHOOL DISTRICT,Delaware,DE ,1000810,    ,4,4,Sussex County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Prekindergarten,12th Grade,2645,168,15.74
LAUREL SD,Pennsylvania,PA ,4213380,    ,3,3,Lawrence County,1-Regular local school district that is NOT a component of a supervisory union,41-Rural: Fringe,Kindergarten,12th Grade,1049,69.85,15.02
